subset	fraction_pct	left	right	metric	difference_left_minus_right	ci95_low	ci95_high	unit	bootstrap_draws	resampling	ci_status	finite_bootstrap_draws
Chen52	100	Transfer-NonSurface	rDock	median_best_rmsd_A	-0.84711541777353	-1.283237418401373	-0.12237556098929332	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-NonSurface	rDock	valid_fraction_pct	0.0	0.0	0.0	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-NonSurface	LeDock	pose_density_lt2_pct	-12.62820512820513	-22.051282051282044	-3.908653846153868	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-NonSurface	LeDock	coverage_k10_lt2_pct	8.333333333333336	-4.487179487179496	21.794871794871796	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-NonSurface	LeDock	median_best_rmsd_A	-0.2371630077735296	-0.7404338484886207	0.30382677021227367	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-NonSurface	LeDock	valid_fraction_pct	3.7179487179487154	0.1923076923076934	8.141025641025635	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-NonSurface	PLANTS	pose_density_lt2_pct	3.333333333333332	-0.5769230769230784	7.371794871794871	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-NonSurface	PLANTS	coverage_k10_lt2_pct	10.256410256410255	-0.01602564102564019	21.153846153846153	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-NonSurface	PLANTS	median_best_rmsd_A	-1.2080666161068625	-1.9643099740710768	0.09149793712944569	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-NonSurface	PLANTS	valid_fraction_pct	5.769230769230774	0.0	13.461538461538467	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-NonSurface	AutoDock-GPU	pose_density_lt2_pct	-0.705128205128208	-7.052884615384617	5.000000000000002	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-NonSurface	AutoDock-GPU	coverage_k10_lt2_pct	15.38461538461538	3.2051282051282044	27.564102564102562	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-NonSurface	AutoDock-GPU	median_best_rmsd_A	-1.1478263044401964	-1.7568570316022938	-0.33251337052758656	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Chen52	100	Transfer-NonSurface	AutoDock-GPU	valid_fraction_pct	1.9230769230769482	0.0	5.769230769230774	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-All	Transfer-NonSurface	pose_density_lt2_pct	10.427350427350428	5.384615384615385	16.32692307692305	percentage_points	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-All	Transfer-NonSurface	coverage_k10_lt2_pct	29.059829059829063	16.23931623931624	43.58974358974359	percentage_points	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-All	Transfer-NonSurface	median_best_rmsd_A	-1.1497954073808785	-1.640546385776483	-0.49366823284799527	Angstrom	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-All	Transfer-NonSurface	valid_fraction_pct	0.0	0.0	0.0	percentage_points	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-All	Transfer-NonSurface	pose_density_lt2_pct	8.46153846153846	4.188034188034187	13.333333333333332	percentage_points	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-All	Transfer-NonSurface	coverage_k10_lt2_pct	20.512820512820515	7.692307692307693	33.33333333333333	percentage_points	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-All	Transfer-NonSurface	median_best_rmsd_A	-0.4199044397176559	-0.9864659019500195	-0.1106404391087101	Angstrom	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-All	Transfer-NonSurface	valid_fraction_pct	0.0	0.0	0.0	percentage_points	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Philips39	50	Transfer-All	Transfer-NonSurface	pose_density_lt2_pct	7.179487179487182	2.9059829059829063	12.051282051282055	percentage_points	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Philips39	50	Transfer-All	Transfer-NonSurface	coverage_k10_lt2_pct	16.23931623931624	6.837606837606835	27.350427350427346	percentage_points	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Philips39	50	Transfer-All	Transfer-NonSurface	median_best_rmsd_A	-0.39684169327268193	-0.7940962125831685	-0.06597305731032163	Angstrom	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Philips39	50	Transfer-All	Transfer-NonSurface	valid_fraction_pct	0.0	0.0	0.0	percentage_points	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-All	Transfer-NonSurface	pose_density_lt2_pct	4.529914529914528	1.5384615384615383	7.948717948717947	percentage_points	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-All	Transfer-NonSurface	coverage_k10_lt2_pct	11.965811965811966	1.7094017094017175	23.076923076923077	percentage_points	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-All	Transfer-NonSurface	median_best_rmsd_A	-0.39973382093261	-0.7780649535454397	-0.02619248036505425	Angstrom	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Philips39	100	Transfer-All	Transfer-NonSurface	valid_fraction_pct	0.0	0.0	0.0	percentage_points	10000	paired_surface_transfer	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-All	Vina	pose_density_lt2_pct	8.803418803418804	2.7350427350427364	15.641025641025642	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-All	Vina	coverage_k10_lt2_pct	23.076923076923084	7.692307692307693	38.46153846153846	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-All	Vina	median_best_rmsd_A	-1.7489388779162494	-3.0456085616339097	-0.5484650087171703	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY_WITH_CENSORED_DRAWS	9995
Philips39	10	Transfer-All	Vina	valid_fraction_pct	24.786324786324784	12.820512820512818	38.46153846153846	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-All	rDock	pose_density_lt2_pct	0.5128205128205146	-8.205128205128203	9.145299145299147	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-All	rDock	coverage_k10_lt2_pct	20.512820512820518	7.692307692307697	34.18803418803418	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-All	rDock	median_best_rmsd_A	-1.0085281779162485	-1.6943059881123639	-0.20846956527493837	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-All	rDock	valid_fraction_pct	0.0	0.0	0.0	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-All	LeDock	pose_density_lt2_pct	-5.042735042735044	-14.1025641025641	3.7606837606837624	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-All	LeDock	coverage_k10_lt2_pct	8.547008547008552	-5.128205128205124	22.222222222222218	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-All	LeDock	median_best_rmsd_A	-0.16256469791624895	-0.7538477687213533	0.5437198683561666	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-All	LeDock	valid_fraction_pct	2.3076923076923066	0.0	6.410256410256409	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-All	PLANTS	pose_density_lt2_pct	7.350427350427351	1.6239316239316235	14.017094017094015	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-All	PLANTS	coverage_k10_lt2_pct	19.658119658119663	7.69230769230769	32.47863247863248	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-All	PLANTS	median_best_rmsd_A	-1.5789684945829157	-2.6071692973914735	-0.8335546860109506	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-All	PLANTS	valid_fraction_pct	15.384615384615387	5.128205128205124	28.205128205128204	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-All	AutoDock-GPU	pose_density_lt2_pct	5.2991452991453	-1.0256410256410255	12.307692307692307	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-All	AutoDock-GPU	coverage_k10_lt2_pct	24.786324786324787	12.799145299145309	37.6068376068376	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-All	AutoDock-GPU	median_best_rmsd_A	-1.479336944582915	-2.8759553321544438	-0.6510316449126832	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-All	AutoDock-GPU	valid_fraction_pct	12.820512820512818	2.5641025641025834	23.07692307692308	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-NonSurface	Vina	pose_density_lt2_pct	-1.6239316239316244	-4.529914529914531	0.9401709401709406	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-NonSurface	Vina	coverage_k10_lt2_pct	-5.982905982905979	-20.51282051282051	6.83760683760684	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-NonSurface	Vina	median_best_rmsd_A	-0.5991434705353709	-1.872168647103969	0.5398203691891947	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY_WITH_CENSORED_DRAWS	9995
Philips39	10	Transfer-NonSurface	Vina	valid_fraction_pct	24.786324786324784	12.820512820512818	38.46153846153846	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-NonSurface	rDock	pose_density_lt2_pct	-9.914529914529913	-18.034188034188034	-2.9914529914529915	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-NonSurface	rDock	coverage_k10_lt2_pct	-8.547008547008545	-22.22222222222222	4.27350427350428	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-NonSurface	rDock	median_best_rmsd_A	0.14126722946463	-0.6452467266564711	0.7498468089501363	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-NonSurface	rDock	valid_fraction_pct	0.0	0.0	0.0	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-NonSurface	LeDock	pose_density_lt2_pct	-15.470085470085472	-24.188034188034187	-7.6068376068376065	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-NonSurface	LeDock	coverage_k10_lt2_pct	-20.51282051282051	-35.8974358974359	-5.982905982905985	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-NonSurface	LeDock	median_best_rmsd_A	0.9872307094646295	0.2970095276300637	1.5007037030796364	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-NonSurface	LeDock	valid_fraction_pct	2.3076923076923066	0.0	6.410256410256409	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-NonSurface	PLANTS	pose_density_lt2_pct	-3.0769230769230766	-6.241452991452992	-0.4273504273504276	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-NonSurface	PLANTS	coverage_k10_lt2_pct	-9.4017094017094	-21.36752136752137	1.7094017094017104	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-NonSurface	PLANTS	median_best_rmsd_A	-0.4291730872020372	-1.4979816647624464	0.1683703784750958	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-NonSurface	PLANTS	valid_fraction_pct	15.384615384615387	5.128205128205124	28.205128205128204	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-NonSurface	AutoDock-GPU	pose_density_lt2_pct	-5.128205128205128	-10.76923076923077	-0.683760683760684	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-NonSurface	AutoDock-GPU	coverage_k10_lt2_pct	-4.273504273504276	-14.529914529914533	5.982905982905981	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-NonSurface	AutoDock-GPU	median_best_rmsd_A	-0.3295415372020365	-1.7668018156600218	0.4104909240156548	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	10	Transfer-NonSurface	AutoDock-GPU	valid_fraction_pct	12.820512820512818	2.5641025641025834	23.07692307692308	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-All	Vina	pose_density_lt2_pct	9.743589743589741	3.6752136752136746	16.666666666666668	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-All	Vina	coverage_k10_lt2_pct	23.076923076923084	5.982905982905979	40.17094017094017	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-All	Vina	median_best_rmsd_A	-1.7238100274190589	-3.175057597162129	-0.5919936624785529	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY_WITH_CENSORED_DRAWS	9995
Philips39	25	Transfer-All	Vina	valid_fraction_pct	24.786324786324784	12.820512820512818	38.46153846153846	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-All	rDock	pose_density_lt2_pct	1.4529914529914532	-7.435897435897436	10.173076923076895	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-All	rDock	coverage_k10_lt2_pct	20.512820512820518	6.837606837606838	35.042735042735046	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-All	rDock	median_best_rmsd_A	-0.983399327419058	-1.7702435424081346	-0.5002471566797135	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-All	rDock	valid_fraction_pct	0.0	0.0	0.0	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-All	LeDock	pose_density_lt2_pct	-4.102564102564106	-13.247863247863249	4.7008547008547	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-All	LeDock	coverage_k10_lt2_pct	8.547008547008552	-5.982905982905983	23.07692307692308	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-All	LeDock	median_best_rmsd_A	-0.13743584741905845	-0.8323242069767142	0.31232618770022746	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-All	LeDock	valid_fraction_pct	2.3076923076923066	0.0	6.410256410256409	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-All	PLANTS	pose_density_lt2_pct	8.29059829059829	2.649572649572648	15.042735042735043	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-All	PLANTS	coverage_k10_lt2_pct	19.658119658119663	6.837606837606831	33.333333333333336	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-All	PLANTS	median_best_rmsd_A	-1.5538396440857252	-2.7140013327597656	-1.016018293871068	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-All	PLANTS	valid_fraction_pct	15.384615384615387	5.128205128205124	28.205128205128204	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-All	AutoDock-GPU	pose_density_lt2_pct	6.2393162393162385	-0.7692307692307683	13.762820512820483	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-All	AutoDock-GPU	coverage_k10_lt2_pct	24.786324786324787	11.11111111111111	38.46153846153847	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-All	AutoDock-GPU	median_best_rmsd_A	-1.4542080940857245	-2.969435542613343	-0.8187714485838777	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-All	AutoDock-GPU	valid_fraction_pct	12.820512820512818	2.5641025641025834	23.07692307692308	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-NonSurface	Vina	pose_density_lt2_pct	1.282051282051282	-2.136752136752137	4.871794871794871	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-NonSurface	Vina	coverage_k10_lt2_pct	2.564102564102569	-12.820512820512821	17.94871794871795	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-NonSurface	Vina	median_best_rmsd_A	-1.303905587701403	-2.5972071224247615	-0.11941546480602716	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY_WITH_CENSORED_DRAWS	9995
Philips39	25	Transfer-NonSurface	Vina	valid_fraction_pct	24.786324786324784	12.820512820512818	38.46153846153846	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-NonSurface	rDock	pose_density_lt2_pct	-7.008547008547007	-15.128205128205128	0.08547008547008608	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-NonSurface	rDock	coverage_k10_lt2_pct	3.552713678800501e-15	-11.965811965811966	12.820512820512821	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-NonSurface	rDock	median_best_rmsd_A	-0.5634948877014021	-1.20413889217109	0.07172815113580659	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-NonSurface	rDock	valid_fraction_pct	0.0	0.0	0.0	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-NonSurface	LeDock	pose_density_lt2_pct	-12.564102564102566	-21.28205128205128	-4.615384615384615	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-NonSurface	LeDock	coverage_k10_lt2_pct	-11.965811965811962	-25.64102564102565	1.7094017094017104	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-NonSurface	LeDock	median_best_rmsd_A	0.28246859229859744	-0.3069667329334114	0.7972888095200464	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-NonSurface	LeDock	valid_fraction_pct	2.3076923076923066	0.0	6.410256410256409	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-NonSurface	PLANTS	pose_density_lt2_pct	-0.17094017094017033	-3.760683760683761	3.5042735042735047	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-NonSurface	PLANTS	coverage_k10_lt2_pct	-0.8547008547008517	-13.675213675213673	11.965811965811966	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-NonSurface	PLANTS	median_best_rmsd_A	-1.1339352043680693	-2.179781327158832	-0.5212060683679567	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-NonSurface	PLANTS	valid_fraction_pct	15.384615384615387	5.128205128205124	28.205128205128204	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-NonSurface	AutoDock-GPU	pose_density_lt2_pct	-2.2222222222222214	-7.948717948717948	2.5641025641025648	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-NonSurface	AutoDock-GPU	coverage_k10_lt2_pct	4.2735042735042725	-6.837606837606842	15.384615384615385	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-NonSurface	AutoDock-GPU	median_best_rmsd_A	-1.0343036543680686	-2.453295864427397	-0.2595140786448568	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	25	Transfer-NonSurface	AutoDock-GPU	valid_fraction_pct	12.820512820512818	2.5641025641025834	23.07692307692308	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	50	Transfer-All	Vina	pose_density_lt2_pct	11.965811965811966	5.811965811965811	18.88888888888889	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	50	Transfer-All	Vina	coverage_k10_lt2_pct	29.91452991452992	13.675213675213676	46.15384615384615	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	50	Transfer-All	Vina	median_best_rmsd_A	-2.0277038095023334	-3.302135445814587	-0.8284455202863835	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY_WITH_CENSORED_DRAWS	9995
Philips39	50	Transfer-All	Vina	valid_fraction_pct	24.786324786324784	12.820512820512818	38.46153846153846	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	50	Transfer-All	rDock	pose_density_lt2_pct	3.675213675213678	-5.641025641025639	12.64957264957265	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	50	Transfer-All	rDock	coverage_k10_lt2_pct	27.350427350427353	12.820512820512825	41.88034188034189	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	50	Transfer-All	rDock	median_best_rmsd_A	-1.2872931095023323	-1.948996568705228	-0.6647774841123264	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	50	Transfer-All	rDock	valid_fraction_pct	0.0	0.0	0.0	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	50	Transfer-All	LeDock	pose_density_lt2_pct	-1.8803418803418808	-11.025641025641024	7.0940170940170955	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	50	Transfer-All	LeDock	coverage_k10_lt2_pct	15.384615384615387	1.7094017094017033	29.914529914529915	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	50	Transfer-All	LeDock	median_best_rmsd_A	-0.4413296295023328	-1.0276566533102383	0.11361286105425521	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	50	Transfer-All	LeDock	valid_fraction_pct	2.3076923076923066	0.0	6.410256410256409	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	50	Transfer-All	PLANTS	pose_density_lt2_pct	10.512820512820515	4.8717948717948705	17.264957264957264	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	50	Transfer-All	PLANTS	coverage_k10_lt2_pct	26.495726495726498	13.675213675213673	40.17094017094017	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	50	Transfer-All	PLANTS	median_best_rmsd_A	-1.8577334261689995	-2.839147060648057	-1.2754445881555354	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	50	Transfer-All	PLANTS	valid_fraction_pct	15.384615384615387	5.128205128205124	28.205128205128204	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	50	Transfer-All	AutoDock-GPU	pose_density_lt2_pct	8.461538461538463	1.7094017094017122	15.726495726495724	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	50	Transfer-All	AutoDock-GPU	coverage_k10_lt2_pct	31.62393162393162	17.94871794871795	45.32051282051252	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	50	Transfer-All	AutoDock-GPU	median_best_rmsd_A	-1.7581018761689988	-3.119487127262461	-1.0088241951781267	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	50	Transfer-All	AutoDock-GPU	valid_fraction_pct	12.820512820512818	2.5641025641025834	23.07692307692308	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	50	Transfer-NonSurface	Vina	pose_density_lt2_pct	4.786324786324784	0.5982905982905979	9.487179487179487	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	50	Transfer-NonSurface	Vina	coverage_k10_lt2_pct	13.67521367521368	0.0	28.205128205128208	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	50	Transfer-NonSurface	Vina	median_best_rmsd_A	-1.6308621162296513	-2.857317820587274	-0.39293737587173727	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY_WITH_CENSORED_DRAWS	9995
Philips39	50	Transfer-NonSurface	Vina	valid_fraction_pct	24.786324786324784	12.820512820512818	38.46153846153846	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	50	Transfer-NonSurface	rDock	pose_density_lt2_pct	-3.5042735042735043	-12.307692307692308	4.529914529914531	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	50	Transfer-NonSurface	rDock	coverage_k10_lt2_pct	11.111111111111114	-0.8547008547008517	23.93162393162393	percentage_points	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
Philips39	50	Transfer-NonSurface	rDock	median_best_rmsd_A	-0.8904514162296504	-1.5049695280464792	-0.1665287268487879	Angstrom	10000	independent_repeats_shared_complexes	POINTWISE_EXPLORATORY	10000
